values,Int_long,Int_lat,Int_depth
60.22119904,215.5,30.5,10
59.07918549,220.5,30.5,10
56.72603989,225.5,30.5,10
53.35177612,230.5,30.5,10
52.12044144,235.5,30.5,10
50.91877747,240.5,30.5,10
52.31132429,245.5,30.5,10
53.70387112,250.5,30.5,10
55.09641795,255.5,30.5,10
55.57015404,260.5,30.5,10
55.12507939,265.5,30.5,10
57.66761361,270.5,30.5,10
60.99539738,275.5,30.5,10
64.32318115,280.5,30.5,10
63.49689484,285.5,30.5,10
63.02145386,290.5,30.5,10
62.001091,295.5,30.5,10
58.10155487,300.5,30.5,10
58.30315399,305.5,30.5,10
57.45389938,310.5,30.5,10
58.65697098,315.5,30.5,10
61.99950027,320.5,30.5,10
62.61207199,325.5,30.5,10
61.79822159,330.5,30.5,10
66.69059753,335.5,30.5,10
67.61425781,340.5,30.5,10
61.55446243,345.5,30.5,10
57.418987,350.5,30.5,10
53.28351157,355.5,30.5,10
54.69293676,360.5,30.5,10
57.4060658,365.5,30.5,10
60.11919485,370.5,30.5,10
62.33278187,375.5,30.5,10
63.47297668,-19.5,35.5,10
55.90624619,-14.5,35.5,10
52.17516708,-9.5,35.5,10
51.36555862,-4.5,35.5,10
54.07868767,0.5,35.5,10
56.79181671,5.5,35.5,10
59.50494576,10.5,35.5,10
62.2180748,15.5,35.5,10
62.6475029,20.5,35.5,10
62.60416794,25.5,35.5,10
62.56083298,30.5,35.5,10
63.36568832,35.5,35.5,10
61.84467708,40.5,35.5,10
60.32366583,45.5,35.5,10
58.72996706,50.5,35.5,10
60.49686268,55.5,35.5,10
59.43204148,60.5,35.5,10
58.14256165,65.5,35.5,10
56.52661542,70.5,35.5,10
54.8290526,75.5,35.5,10
53.13148977,80.5,35.5,10
52.63164847,85.5,35.5,10
53.08397741,90.5,35.5,10
53.49928593,95.5,35.5,10
53.91459446,100.5,35.5,10
54.32990298,105.5,35.5,10
54.7452115,110.5,35.5,10
55.16052003,115.5,35.5,10
55.57582855,120.5,35.5,10
53.95360947,125.5,35.5,10
51.27750397,130.5,35.5,10
50.32046318,135.5,35.5,10
51.90020498,140.5,35.5,10
54.2311058,145.5,35.5,10
52.80938339,150.5,35.5,10
52.4540329,155.5,35.5,10
58.77450943,160.5,35.5,10
56.32402802,165.5,35.5,10
56.49025726,170.5,35.5,10
52.87950516,175.5,35.5,10
53.79033661,180.5,35.5,10
55.72119141,185.5,35.5,10
56.68880463,190.5,35.5,10
57.45455551,195.5,35.5,10
57.09777069,200.5,35.5,10
56.59499741,205.5,35.5,10
55.99482346,210.5,35.5,10
55.1995163,215.5,35.5,10
54.58974838,220.5,35.5,10
54.09888077,225.5,35.5,10
53.49119568,230.5,35.5,10
51.08010483,235.5,35.5,10
51.02123362,240.5,35.5,10
52.41378045,245.5,35.5,10
53.80632727,250.5,35.5,10
53.36125262,255.5,35.5,10
52.91617797,260.5,35.5,10
52.47110332,265.5,35.5,10
54.51570273,270.5,35.5,10
57.8434865,275.5,35.5,10
59.16961305,280.5,35.5,10
54.42126083,285.5,35.5,10
54.83777237,290.5,35.5,10
57.22761154,295.5,35.5,10
55.73527908,300.5,35.5,10
54.33840561,305.5,35.5,10
55.32730865,310.5,35.5,10
57.82941818,315.5,35.5,10
57.4072113,320.5,35.5,10
56.68719864,325.5,35.5,10
57.76633072,330.5,35.5,10
60.6014061,335.5,35.5,10
63.47297668,340.5,35.5,10
55.90624619,345.5,35.5,10
52.17516708,350.5,35.5,10
51.36555862,355.5,35.5,10
54.07868767,360.5,35.5,10
56.79181671,365.5,35.5,10
59.50494576,370.5,35.5,10
62.2180748,375.5,35.5,10
59.85975266,-19.5,40.5,10
58.7771492,-14.5,40.5,10
54.52216721,-9.5,40.5,10
54.15563583,-4.5,40.5,10
53.41950607,0.5,40.5,10
52.68337631,5.5,40.5,10
56.25978088,10.5,40.5,10
55.8572135,15.5,40.5,10
55.45464611,20.5,40.5,10
61.10006905,25.5,40.5,10
61.05673409,30.5,40.5,10
61.12623739,35.5,40.5,10
60.46038866,40.5,40.5,10
59.67702448,45.5,40.5,10
58.77614484,50.5,40.5,10
58.16064087,55.5,40.5,10
56.70792785,60.5,40.5,10
55.01036502,65.5,40.5,10
53.3128022,70.5,40.5,10
51.61523937,75.5,40.5,10
49.91767654,80.5,40.5,10
50.61555677,85.5,40.5,10
50.98603528,90.5,40.5,10
51.4013438,95.5,40.5,10
51.81665233,100.5,40.5,10
52.23196085,105.5,40.5,10
52.64726937,110.5,40.5,10
53.0625779,115.5,40.5,10
53.04061306,120.5,40.5,10
51.43801207,125.5,40.5,10
49.83541107,130.5,40.5,10
49.04374695,135.5,40.5,10
48.86186409,140.5,40.5,10
48.67998123,145.5,40.5,10
47.76049042,150.5,40.5,10
44.0633316,155.5,40.5,10
51.32376099,160.5,40.5,10
52.18478775,165.5,40.5,10
52.38175964,170.5,40.5,10
50.18953323,175.5,40.5,10
50.06342697,180.5,40.5,10
49.80804825,185.5,40.5,10
48.43000031,190.5,40.5,10
47.74934006,195.5,40.5,10
49.11323547,200.5,40.5,10
51.02022552,205.5,40.5,10
51.61332321,210.5,40.5,10
51.37245941,215.5,40.5,10
51.95185471,220.5,40.5,10
52.33760452,225.5,40.5,10
52.79426193,230.5,40.5,10
50.45685196,235.5,40.5,10
51.12368977,240.5,40.5,10
51.59742586,245.5,40.5,10
51.15235121,250.5,40.5,10
50.70727656,255.5,40.5,10
50.26220191,260.5,40.5,10
49.81712726,265.5,40.5,10
51.36379186,270.5,40.5,10
54.69157562,275.5,40.5,10
54.01604495,280.5,40.5,10
51.08022859,285.5,40.5,10
53.58201981,290.5,40.5,10
51.58301544,295.5,40.5,10
49.24085236,300.5,40.5,10
49.42946625,305.5,40.5,10
55.59712601,310.5,40.5,10
56.75385284,315.5,40.5,10
56.42389679,320.5,40.5,10
56.76662827,325.5,40.5,10
58.36350632,330.5,40.5,10
60.74252319,335.5,40.5,10
59.85975266,340.5,40.5,10
58.7771492,345.5,40.5,10
54.52216721,350.5,40.5,10
54.15563583,355.5,40.5,10
53.41950607,360.5,40.5,10
52.68337631,365.5,40.5,10
56.25978088,370.5,40.5,10
57.1490453,375.5,40.5,10
58.73741913,-19.5,45.5,10
59.27987671,-14.5,45.5,10
58.16179657,-9.5,45.5,10
56.94571304,-4.5,45.5,10
54.41960017,0.5,45.5,10
49.87778346,5.5,45.5,10
51.8826882,10.5,45.5,10
48.66435671,15.5,45.5,10
48.26178932,20.5,45.5,10
53.90721226,25.5,45.5,10
59.55263519,30.5,45.5,10
58.88678646,35.5,45.5,10
58.22093773,40.5,45.5,10
57.555089,45.5,45.5,10
56.88924027,50.5,45.5,10
55.19167744,55.5,45.5,10
53.49411462,60.5,45.5,10
51.79655179,65.5,45.5,10
50.09898897,70.5,45.5,10
48.40142614,75.5,45.5,10
47.90158484,80.5,45.5,10
48.59946507,85.5,45.5,10
48.88809315,90.5,45.5,10
49.30340167,95.5,45.5,10
49.71871019,100.5,45.5,10
50.13401872,105.5,45.5,10
50.54932724,110.5,45.5,10
50.7796011,115.5,45.5,10
50.50539757,120.5,45.5,10
48.90279658,125.5,45.5,10
47.40948257,130.5,45.5,10
45.6887455,135.5,45.5,10
44.20292664,140.5,45.5,10
43.58150864,145.5,45.5,10
41.99523163,150.5,45.5,10
38.49950409,155.5,45.5,10
42.47945023,160.5,45.5,10
43.09802246,165.5,45.5,10
43.30184937,170.5,45.5,10
42.69617081,175.5,45.5,10
43.36833572,180.5,45.5,10
44.59572983,185.5,45.5,10
44.34687805,190.5,45.5,10
44.39056396,195.5,45.5,10
45.28023911,200.5,45.5,10
46.12746811,205.5,45.5,10
46.54769135,210.5,45.5,10
48.56127548,215.5,45.5,10
49.87294388,220.5,45.5,10
50.06912994,225.5,45.5,10
49.68883514,230.5,45.5,10
49.83359909,235.5,45.5,10
49.38852444,240.5,45.5,10
48.94344979,245.5,45.5,10
48.49837514,250.5,45.5,10
48.05330049,255.5,45.5,10
47.60822584,260.5,45.5,10
47.16315119,265.5,45.5,10
48.21188098,270.5,45.5,10
51.53966475,275.5,45.5,10
48.86247684,280.5,45.5,10
47.73919634,285.5,45.5,10
48.96450826,290.5,45.5,10
49.55158053,295.5,45.5,10
50.1386528,300.5,45.5,10
46.86430359,305.5,45.5,10
48.06678009,310.5,45.5,10
51.07860184,315.5,45.5,10
53.7297821,320.5,45.5,10
56.3540802,325.5,45.5,10
56.59944534,330.5,45.5,10
58.24608994,335.5,45.5,10
58.73741913,340.5,45.5,10
59.27987671,345.5,45.5,10
58.16179657,350.5,45.5,10
56.94571304,355.5,45.5,10
54.41960017,360.5,45.5,10
49.87778346,365.5,45.5,10
51.87461301,370.5,45.5,10
52.08001579,375.5,45.5,10
57.04608536,-19.5,50.5,10
57.33982849,-14.5,50.5,10
56.63368988,-9.5,50.5,10
55.13170052,-4.5,50.5,10
53.62971115,0.5,50.5,10
47.0721906,5.5,50.5,10
47.50559553,10.5,50.5,10
44.04208819,15.5,50.5,10
41.06893253,20.5,50.5,10
46.71435547,25.5,50.5,10
55.21855912,30.5,50.5,10
56.84522349,35.5,50.5,10
56.17937476,40.5,50.5,10
55.51352603,45.5,50.5,10
53.14677124,50.5,50.5,10
51.97786422,55.5,50.5,10
50.28030139,60.5,50.5,10
48.58273857,65.5,50.5,10
46.88517574,70.5,50.5,10
45.18761292,75.5,50.5,10
45.88549314,80.5,50.5,10
46.52721128,85.5,50.5,10
46.79015102,90.5,50.5,10
47.20545954,95.5,50.5,10
47.62076806,100.5,50.5,10
48.03607659,105.5,50.5,10
48.29718955,110.5,50.5,10
48.46578519,115.5,50.5,10
47.97018208,120.5,50.5,10
46.36758109,125.5,50.5,10
44.98355408,130.5,50.5,10
43.14535789,135.5,50.5,10
41.54207993,140.5,50.5,10
40.15360641,145.5,50.5,10
40.61921692,150.5,50.5,10
41.51536179,155.5,50.5,10
42.41150665,160.5,50.5,10
42.47456741,165.5,50.5,10
42.15961075,170.5,50.5,10
41.27907181,175.5,50.5,10
40.90203857,180.5,50.5,10
41.25022507,185.5,50.5,10
42.40246582,190.5,50.5,10
44.08520126,195.5,50.5,10
44.49447632,200.5,50.5,10
41.53273392,205.5,50.5,10
40.76496124,210.5,50.5,10
46.45675278,215.5,50.5,10
48.39405823,220.5,50.5,10
49.63451767,225.5,50.5,10
49.21528244,230.5,50.5,10
46.52914238,235.5,50.5,10
46.49902675,240.5,50.5,10
46.23059332,245.5,50.5,10
45.84439907,250.5,50.5,10
45.39932442,255.5,50.5,10
44.95424977,260.5,50.5,10
44.50917512,265.5,50.5,10
45.0599701,270.5,50.5,10
46.38609664,275.5,50.5,10
43.70890874,280.5,50.5,10
43.75992445,285.5,50.5,10
44.34699672,290.5,50.5,10
46.0860051,295.5,50.5,10
47.82501348,300.5,50.5,10
38.88526154,305.5,50.5,10
42.83200455,310.5,50.5,10
45.17830658,315.5,50.5,10
49.01605225,320.5,50.5,10
51.45500565,325.5,50.5,10
53.32089996,330.5,50.5,10
55.86204529,335.5,50.5,10
57.04608536,340.5,50.5,10
57.33982849,345.5,50.5,10
56.63368988,350.5,50.5,10
55.13170052,355.5,50.5,10
53.62971115,360.5,50.5,10
47.0721906,365.5,50.5,10
47.48944514,370.5,50.5,10
47.01098629,375.5,50.5,10
53.62116241,-19.5,55.5,10
52.3285141,-14.5,55.5,10
51.49886322,-9.5,55.5,10
50.26025963,-4.5,55.5,10
49.02165604,0.5,55.5,10
44.26659775,5.5,55.5,10
43.12850285,10.5,55.5,10
41.99040794,15.5,55.5,10
33.87607574,20.5,55.5,10
42.3802794,25.5,55.5,10
50.88448306,30.5,55.5,10
54.80366052,35.5,55.5,10
54.13781179,40.5,55.5,10
52.2730926,45.5,55.5,10
49.40430222,50.5,55.5,10
48.40274124,55.5,55.5,10
47.06648816,60.5,55.5,10
45.36892534,65.5,55.5,10
43.67136251,70.5,55.5,10
43.17152121,75.5,55.5,10
43.86940144,80.5,55.5,10
44.39879539,85.5,55.5,10
44.69220888,90.5,55.5,10
45.10751741,95.5,55.5,10
45.52282593,100.5,55.5,10
45.81477801,105.5,55.5,10
45.98337364,110.5,55.5,10
46.15196927,115.5,55.5,10
45.43496659,120.5,55.5,10
44.1855654,125.5,55.5,10
42.55762558,130.5,55.5,10
40.7194294,135.5,55.5,10
38.88123322,140.5,55.5,10
41.23989105,145.5,55.5,10
44.29042053,150.5,55.5,10
43.21526845,155.5,55.5,10
42.14011637,160.5,55.5,10
41.06496429,165.5,55.5,10
40.74440002,170.5,55.5,10
39.98310471,175.5,55.5,10
39.8744812,180.5,55.5,10
40.12441635,185.5,55.5,10
39.86750031,190.5,55.5,10
41.06899643,195.5,55.5,10
40.53277969,200.5,55.5,10
39.99656296,205.5,55.5,10
39.98853302,210.5,55.5,10
40.26868057,215.5,55.5,10
42.58662415,220.5,55.5,10
45.0250206,225.5,55.5,10
44.64420433,230.5,55.5,10
43.22468567,235.5,55.5,10
42.53056393,240.5,55.5,10
43.16445442,245.5,55.5,10
42.89602098,250.5,55.5,10
42.62758755,255.5,55.5,10
42.30027371,260.5,55.5,10
41.85519906,265.5,55.5,10
41.90805922,270.5,55.5,10
41.23252854,275.5,55.5,10
38.55534064,280.5,55.5,10
40.29434902,285.5,55.5,10
42.0333574,290.5,55.5,10
43.77236578,295.5,55.5,10
45.51137416,300.5,55.5,10
39.94096375,305.5,55.5,10
41.61940384,310.5,55.5,10
45.50635529,315.5,55.5,10
47.12688446,320.5,55.5,10
49.65061569,325.5,55.5,10
52.54961014,330.5,55.5,10
53.91513062,335.5,55.5,10
53.62116241,340.5,55.5,10
52.3285141,345.5,55.5,10
51.49886322,350.5,55.5,10
50.26025963,355.5,55.5,10
49.02165604,360.5,55.5,10
44.26659775,365.5,55.5,10
43.10427727,370.5,55.5,10
41.94195679,375.5,55.5,10
51.92887878,-19.5,60.5,10
51.5322876,-14.5,60.5,10
51.59498978,-9.5,60.5,10
51.43117523,-4.5,60.5,10
48.7168045,0.5,60.5,10
46.84008789,5.5,60.5,10
45.64320421,10.5,60.5,10
48.22865384,15.5,60.5,10
54.53764801,20.5,60.5,10
46.37808611,25.5,60.5,10
46.55040699,30.5,60.5,10
52.76209755,35.5,60.5,10
51.49681359,40.5,60.5,10
48.43322395,45.5,60.5,10
45.66183319,50.5,60.5,10
44.3826355,55.5,60.5,10
43.85267494,60.5,60.5,10
42.15511211,65.5,60.5,10
40.45754929,70.5,60.5,10
41.15542951,75.5,60.5,10
41.85330974,80.5,60.5,10
42.2703795,85.5,60.5,10
42.59426675,90.5,60.5,10
43.00957528,95.5,60.5,10
43.33236647,100.5,60.5,10
43.5009621,105.5,60.5,10
43.66955773,110.5,60.5,10
43.83815336,115.5,60.5,10
42.8997511,120.5,60.5,10
41.96989326,125.5,60.5,10
40.13169708,130.5,60.5,10
38.2935009,135.5,60.5,10
38.32025655,140.5,60.5,10
40.23948479,145.5,60.5,10
42.36092377,150.5,60.5,10
39.63203592,155.5,60.5,10
38.55688384,160.5,60.5,10
37.27245585,165.5,60.5,10
36.9655571,170.5,60.5,10
40.2363205,175.5,60.5,10
40.4126358,180.5,60.5,10
41.71403122,185.5,60.5,10
41.09183884,190.5,60.5,10
38.74479548,195.5,60.5,10
38.20857875,200.5,60.5,10
37.4256006,205.5,60.5,10
37.23771858,210.5,60.5,10
37.42180697,215.5,60.5,10
39.03975296,220.5,60.5,10
40.65651004,225.5,60.5,10
40.07312622,230.5,60.5,10
39.92022896,235.5,60.5,10
38.56210112,240.5,60.5,10
39.1959916,245.5,60.5,10
39.82988208,250.5,60.5,10
39.56144865,255.5,60.5,10
39.29301521,260.5,60.5,10
39.02458177,265.5,60.5,10
38.75614834,270.5,60.5,10
37.6331795,275.5,60.5,10
36.51021066,280.5,60.5,10
38.1820917,285.5,60.5,10
39.85397274,290.5,60.5,10
41.52585379,295.5,60.5,10
43.19773483,300.5,60.5,10
42.95584488,305.5,60.5,10
41.57463455,310.5,60.5,10
44.21621132,315.5,60.5,10
46.85778809,320.5,60.5,10
48.90554428,325.5,60.5,10
50.66978455,330.5,60.5,10
51.67882919,335.5,60.5,10
51.92887878,340.5,60.5,10
51.5322876,345.5,60.5,10
51.59498978,350.5,60.5,10
51.43117523,355.5,60.5,10
48.7168045,360.5,60.5,10
46.84008789,365.5,60.5,10
45.63109142,370.5,60.5,10
43.27164795,375.5,60.5,10
44.46320915,-19.5,65.5,10
45.44790077,-14.5,65.5,10
45.92430878,-9.5,65.5,10
47.36696243,-4.5,65.5,10
49.01373672,0.5,65.5,10
49.41357803,5.5,65.5,10
48.15790558,10.5,65.5,10
49.54219462,15.5,65.5,10
49.85239067,20.5,65.5,10
50.14177197,25.5,65.5,10
50.43115327,30.5,65.5,10
50.72053457,35.5,65.5,10
47.65694493,40.5,65.5,10
44.59335529,45.5,65.5,10
41.91936417,50.5,65.5,10
40.64016647,55.5,65.5,10
39.91624222,60.5,65.5,10
38.94129888,65.5,65.5,10
38.44145758,70.5,65.5,10
39.13933781,75.5,65.5,10
39.83721804,80.5,65.5,10
40.14196361,85.5,65.5,10
40.49632462,90.5,65.5,10
40.84995492,95.5,65.5,10
41.01855055,100.5,65.5,10
41.18714619,105.5,65.5,10
41.35574182,110.5,65.5,10
41.52433745,115.5,65.5,10
40.54113552,120.5,65.5,10
39.54396477,125.5,65.5,10
37.70576859,130.5,65.5,10
37.15834045,135.5,65.5,10
37.75927989,140.5,65.5,10
39.23907852,145.5,65.5,10
40.431427,150.5,65.5,10
37.45365591,155.5,65.5,10
34.9736513,160.5,65.5,10
33.47994741,165.5,65.5,10
33.18671417,170.5,65.5,10
35.23543644,175.5,65.5,10
35.99099016,180.5,65.5,10
37.30908394,185.5,65.5,10
35.87422562,190.5,65.5,10
36.42059453,195.5,65.5,10
35.76099709,200.5,65.5,10
34.85463825,205.5,65.5,10
34.57683019,210.5,65.5,10
34.57493337,215.5,65.5,10
35.49288177,220.5,65.5,10
36.28799947,225.5,65.5,10
35.26308823,230.5,65.5,10
35.23519135,235.5,65.5,10
34.5936383,240.5,65.5,10
35.22752878,245.5,65.5,10
35.86141926,250.5,65.5,10
36.49530974,255.5,65.5,10
36.22687631,260.5,65.5,10
35.95844287,265.5,65.5,10
36.02176145,270.5,65.5,10
36.08508003,275.5,65.5,10
36.14839861,280.5,65.5,10
35.99920078,285.5,65.5,10
36.76054239,290.5,65.5,10
38.43242343,295.5,65.5,10
38.04172134,300.5,65.5,10
38.66159058,305.5,65.5,10
40.49374866,310.5,65.5,10
42.32590675,315.5,65.5,10
44.15806484,320.5,65.5,10
45.99022293,325.5,65.5,10
43.49507141,330.5,65.5,10
42.15216446,335.5,65.5,10
44.46320915,340.5,65.5,10
45.44790077,345.5,65.5,10
45.92430878,350.5,65.5,10
47.36696243,355.5,65.5,10
49.01373672,360.5,65.5,10
49.41357803,365.5,65.5,10
48.15790558,370.5,65.5,10
44.60133911,375.5,65.5,10
36.99753952,-19.5,70.5,10
39.36351395,-14.5,70.5,10
42.06666946,-9.5,70.5,10
43.81119919,-4.5,70.5,10
45.08290863,0.5,70.5,10
46.08835983,5.5,70.5,10
46.30318069,10.5,70.5,10
45.93103027,15.5,70.5,10
45.16713333,20.5,70.5,10
45.84666276,25.5,70.5,10
46.52619219,30.5,70.5,10
44.00011063,35.5,70.5,10
43.13026047,40.5,70.5,10
40.75348663,45.5,70.5,10
38.17689514,50.5,70.5,10
36.89769745,55.5,70.5,10
35.61849976,60.5,70.5,10
35.72748566,65.5,70.5,10
36.42536588,70.5,70.5,10
37.12324611,75.5,70.5,10
37.82112634,80.5,70.5,10
38.01354772,85.5,70.5,10
38.36754338,90.5,70.5,10
38.53613901,95.5,70.5,10
38.70473464,100.5,70.5,10
38.87333028,105.5,70.5,10
39.04192591,110.5,70.5,10
39.21052154,115.5,70.5,10
38.53571974,120.5,70.5,10
37.11803627,125.5,70.5,10
36.49388504,130.5,70.5,10
36.59736379,135.5,70.5,10
37.19830322,140.5,70.5,10
38.23867226,145.5,70.5,10
38.50193024,150.5,70.5,10
36.68012843,155.5,70.5,10
31.39041877,160.5,70.5,10
29.68743896,165.5,70.5,10
29.40787125,170.5,70.5,10
30.23455238,175.5,70.5,10
31.56934452,180.5,70.5,10
32.90413666,185.5,70.5,10
34.03119659,190.5,70.5,10
34.09639359,195.5,70.5,10
33.19003474,200.5,70.5,10
32.28367589,205.5,70.5,10
32.00586783,210.5,70.5,10
31.72805977,215.5,70.5,10
31.94601059,220.5,70.5,10
31.91948891,225.5,70.5,10
30.21409035,230.5,70.5,10
30.55015373,235.5,70.5,10
30.62517548,240.5,70.5,10
31.25906596,245.5,70.5,10
31.89295644,250.5,70.5,10
32.52684693,255.5,70.5,10
33.16073741,260.5,70.5,10
33.68483391,265.5,70.5,10
34.2089304,270.5,70.5,10
34.7330269,275.5,70.5,10
35.06664179,280.5,70.5,10
34.97210847,285.5,70.5,10
35.15555077,290.5,70.5,10
35.33899307,295.5,70.5,10
36.23038483,300.5,70.5,10
37.62360001,305.5,70.5,10
38.83453035,310.5,70.5,10
40.66668844,315.5,70.5,10
42.49884653,320.5,70.5,10
43.34392452,325.5,70.5,10
41.45347786,330.5,70.5,10
39.22550869,335.5,70.5,10
36.99753952,340.5,70.5,10
39.36351395,345.5,70.5,10
42.06666946,350.5,70.5,10
43.81119919,355.5,70.5,10
45.08290863,360.5,70.5,10
46.08835983,365.5,70.5,10
46.30318069,370.5,70.5,10
45.93103027,375.5,70.5,10
36.43230693,-19.5,75.5,10
39.06020737,-14.5,75.5,10
39.13478088,-9.5,75.5,10
39.63661575,-4.5,75.5,10
40.40118027,0.5,75.5,10
41.6363678,5.5,75.5,10
42.99659729,10.5,75.5,10
43.51927948,15.5,75.5,10
43.45910932,20.5,75.5,10
43.33065796,25.5,75.5,10
43.01137924,30.5,75.5,10
41.47841263,35.5,75.5,10
38.98449707,40.5,75.5,10
36.25917816,45.5,75.5,10
34.01380157,50.5,75.5,10
33.03948212,55.5,75.5,10
34.62399801,60.5,75.5,10
35.4707489,65.5,75.5,10
35.10536194,70.5,75.5,10
35.53129196,75.5,75.5,10
35.80503464,80.5,75.5,10
35.88513184,85.5,75.5,10
36.05372747,90.5,75.5,10
36.2223231,95.5,75.5,10
36.39091873,100.5,75.5,10
36.55951436,105.5,75.5,10
36.72811,110.5,75.5,10
36.89670563,115.5,75.5,10
36.53030396,120.5,75.5,10
35.82942963,125.5,75.5,10
35.43544769,130.5,75.5,10
36.03638713,135.5,75.5,10
36.63732656,140.5,75.5,10
37.23826599,145.5,75.5,10
36.57243347,150.5,75.5,10
35.90660095,155.5,75.5,10
34.42792511,160.5,75.5,10
32.03294373,165.5,75.5,10
29.81642532,170.5,75.5,10
29.37916946,175.5,75.5,10
29.46923447,180.5,75.5,10
30.25217628,185.5,75.5,10
29.80644608,190.5,75.5,10
29.23602867,195.5,75.5,10
29.43307877,200.5,75.5,10
29.71271354,205.5,75.5,10
28.82738245,210.5,75.5,10
29.00537453,215.5,75.5,10
28.73212814,220.5,75.5,10
30.03096962,225.5,75.5,10
31.14166641,230.5,75.5,10
31.58600044,235.5,75.5,10
32.34930038,240.5,75.5,10
31.6175127,245.5,75.5,10
32.25140319,250.5,75.5,10
32.88529367,255.5,75.5,10
32.88747204,260.5,75.5,10
32.79355869,265.5,75.5,10
33.31765518,270.5,75.5,10
33.84175168,275.5,75.5,10
33.98488497,280.5,75.5,10
34.07915497,285.5,75.5,10
33.79581833,290.5,75.5,10
34.76725769,295.5,75.5,10
36.31389618,300.5,75.5,10
36.58560944,305.5,75.5,10
37.17531204,310.5,75.5,10
39.00747013,315.5,75.5,10
40.83962822,320.5,75.5,10
40.69762611,325.5,75.5,10
39.41188431,330.5,75.5,10
37.18391514,335.5,75.5,10
36.43230693,340.5,75.5,10
39.06020737,345.5,75.5,10
39.13478088,350.5,75.5,10
39.63661575,355.5,75.5,10
40.40118027,360.5,75.5,10
41.6363678,365.5,75.5,10
42.99659729,370.5,75.5,10
43.51927948,375.5,75.5,10
35.86707433,-19.5,80.5,10
37.76205826,-14.5,80.5,10
37.42195129,-9.5,80.5,10
37.17334366,-4.5,80.5,10
37.07472229,0.5,80.5,10
37.1182518,5.5,80.5,10
37.38559341,10.5,80.5,10
37.70437241,15.5,80.5,10
39.61998324,20.5,80.5,10
39.19178391,25.5,80.5,10
36.94095993,30.5,80.5,10
36.59522629,35.5,80.5,10
36.3910408,40.5,80.5,10
35.11800575,45.5,80.5,10
33.9382534,50.5,80.5,10
33.41883087,55.5,80.5,10
33.99898148,60.5,80.5,10
35.21401215,65.5,80.5,10
35.41018677,70.5,80.5,10
35.68379974,75.5,80.5,10
35.92440033,80.5,80.5,10
36.11997604,85.5,80.5,10
36.2595787,90.5,80.5,10
36.22670746,95.5,80.5,10
36.19383621,100.5,80.5,10
36.29111862,105.5,80.5,10
36.42119217,110.5,80.5,10
36.5561676,115.5,80.5,10
36.6509552,120.5,80.5,10
36.54132462,125.5,80.5,10
36.10499191,130.5,80.5,10
35.597332,135.5,80.5,10
35.49129868,140.5,80.5,10
35.68421173,145.5,80.5,10
35.78578949,150.5,80.5,10
35.61634827,155.5,80.5,10
35.14520645,160.5,80.5,10
34.26522827,165.5,80.5,10
33.27143478,170.5,80.5,10
32.83940125,175.5,80.5,10
32.88207626,180.5,80.5,10
32.36298752,185.5,80.5,10
31.25320625,190.5,80.5,10
30.06201172,195.5,80.5,10
29.07405472,200.5,80.5,10
28.70726585,205.5,80.5,10
28.90758133,210.5,80.5,10
29.22475815,215.5,80.5,10
30.35479164,220.5,80.5,10
32.23987579,225.5,80.5,10
34.11738968,230.5,80.5,10
35.53014755,235.5,80.5,10
36.55242157,240.5,80.5,10
37.21385956,245.5,80.5,10
32.60984993,250.5,80.5,10
32.69742584,255.5,80.5,10
32.61420666,260.5,80.5,10
32.03043187,265.5,80.5,10
32.42637997,270.5,80.5,10
32.7844265,275.5,80.5,10
32.90312815,280.5,80.5,10
33.24820042,285.5,80.5,10
35.4985199,290.5,80.5,10
35.79552841,295.5,80.5,10
36.39740753,300.5,80.5,10
36.1007665,305.5,80.5,10
36.53907776,310.5,80.5,10
37.34825182,315.5,80.5,10
38.18185902,320.5,80.5,10
38.05132771,325.5,80.5,10
37.37029076,330.5,80.5,10
35.8736852,335.5,80.5,10
35.86707433,340.5,80.5,10
37.76205826,345.5,80.5,10
37.42195129,350.5,80.5,10
37.17334366,355.5,80.5,10
37.07472229,360.5,80.5,10
37.1182518,365.5,80.5,10
37.38559341,370.5,80.5,10
37.70437241,375.5,80.5,10
35.30184174,-19.5,85.5,10
35.34692383,-14.5,85.5,10
35.42850876,-9.5,85.5,10
35.54380417,-4.5,85.5,10
35.68980408,0.5,85.5,10
35.86459351,5.5,85.5,10
36.06515884,10.5,85.5,10
36.28605652,15.5,85.5,10
35.78085716,20.5,85.5,10
35.05290985,25.5,85.5,10
34.675457,30.5,85.5,10
34.36708832,35.5,85.5,10
34.13850784,40.5,85.5,10
33.97683334,45.5,85.5,10
33.86270523,50.5,85.5,10
33.79817963,55.5,85.5,10
33.74345016,60.5,85.5,10
33.63358307,65.5,85.5,10
33.50790024,70.5,85.5,10
33.42810059,75.5,85.5,10
33.40398788,80.5,85.5,10
33.44861984,85.5,85.5,10
33.5707283,90.5,85.5,10
33.79491043,95.5,85.5,10
34.14054108,100.5,85.5,10
34.55944824,105.5,85.5,10
34.99343872,110.5,85.5,10
35.39697266,115.5,85.5,10
35.74519348,120.5,85.5,10
35.99805069,125.5,85.5,10
36.06137848,130.5,85.5,10
35.97170639,135.5,85.5,10
35.79474258,140.5,85.5,10
35.59061813,145.5,85.5,10
35.36903,150.5,85.5,10
35.12998962,155.5,85.5,10
34.87440491,160.5,85.5,10
34.81259155,165.5,85.5,10
